Date ,Hour,Time block,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh),Weighted MCP (Rs/MWh)
18-10-2021,4,03:30 - 03:45,7545.90,13153.50,5943.40,5943.40,2946.66,2946.66
18-10-2021,4,03:45 - 04:00,7375.40,13105.50,5773.20,5773.20,2945.50,2945.50
18-10-2021,5,04:00 - 04:15,6837.50,13890.20,5522.90,5522.90,2299.95,2299.95
18-10-2021,5,04:15 - 04:30,6848.20,13630.70,5496.10,5496.10,2379.41,2379.41
18-10-2021,5,04:30 - 04:45,6809.20,13411.40,5458.80,5458.80,2350.95,2350.95
18-10-2021,5,04:45 - 05:00,6869.10,13279.40,5411.20,5411.20,2600.84,2600.84
18-10-2021,6,05:00 - 05:15,6694.50,13084.60,5287.60,5287.60,2499.49,2499.49
18-10-2021,6,05:15 - 05:30,6696.40,12851.60,5171.40,5171.40,2859.93,2859.93
18-10-2021,6,05:30 - 05:45,7383.40,12830.20,5822.20,5822.20,2945.51,2945.51
18-10-2021,6,05:45 - 06:00,7644.30,12717.40,6083.00,6083.00,2948.65,2948.65
18-10-2021,7,06:00 - 06:15,7867.00,12523.70,6685.90,6685.90,3389.71,3389.71
18-10-2021,7,06:15 - 06:30,8629.70,12201.70,7026.86,7026.86,3620.31,3620.31
18-10-2021,7,06:30 - 06:45,9141.40,12045.70,7161.00,7161.00,4000.23,4000.23
18-10-2021,7,06:45 - 07:00,9276.90,11906.90,7040.20,7040.20,4252.26,4252.26
18-10-2021,8,07:00 - 07:15,9370.40,11899.10,7063.70,7063.70,4319.10,4319.10
18-10-2021,8,07:15 - 07:30,9198.80,11938.80,7097.10,7097.10,4100.32,4100.32
18-10-2021,8,07:30 - 07:45,9002.10,12027.10,7014.50,7014.50,3998.04,3998.04
18-10-2021,8,07:45 - 08:00,8725.70,12173.30,7070.60,7070.60,3633.03,3633.03
18-10-2021,9,08:00 - 08:15,9189.50,12196.90,7237.50,7237.50,3998.20,3998.20
18-10-2021,9,08:15 - 08:30,9036.70,12464.00,7288.00,7288.00,3700.74,3700.74
18-10-2021,9,08:30 - 08:45,9048.80,12619.00,7394.90,7394.90,3633.86,3633.86
18-10-2021,9,08:45 - 09:00,8735.20,12725.50,7257.30,7257.30,3500.55,3500.55
18-10-2021,10,09:00 - 09:15,8410.10,12823.10,6906.70,6906.70,3389.75,3389.75
18-10-2021,10,09:15 - 09:30,8250.20,12571.90,6747.00,6747.00,3389.67,3389.67
18-10-2021,10,09:30 - 09:45,8555.70,12902.60,7094.90,7094.90,3488.51,3488.51
18-10-2021,10,09:45 - 10:00,8616.50,13263.00,7214.20,7214.20,3389.86,3389.86
18-10-2021,11,10:00 - 10:15,8475.90,13571.90,6937.79,6937.79,3051.51,3051.51
18-10-2021,11,10:15 - 10:30,8662.10,13691.10,7132.12,7132.12,3051.15,3051.15
18-10-2021,11,10:30 - 10:45,8680.60,13821.20,7174.10,7174.10,3040.78,3040.78
18-10-2021,11,10:45 - 11:00,8738.40,14342.60,7403.30,7403.30,2949.29,2949.29
18-10-2021,12,11:00 - 11:15,8660.00,14365.40,7473.20,7473.20,2948.39,2948.39
18-10-2021,12,11:15 - 11:30,8484.50,14287.20,7298.70,7298.70,2945.85,2945.85
18-10-2021,12,11:30 - 11:45,8274.60,14103.50,7088.30,7088.30,2944.43,2944.43
18-10-2021,12,11:45 - 12:00,8110.50,13954.00,6924.30,6924.30,2943.79,2943.79
18-10-2021,13,12:00 - 12:15,6811.00,14347.30,6101.20,6101.20,1999.60,1999.60
18-10-2021,13,12:15 - 12:30,6624.70,14311.20,5914.90,5914.90,1999.45,1999.45
18-10-2021,13,12:30 - 12:45,6460.90,13944.50,5751.10,5751.10,1999.59,1999.59
18-10-2021,13,12:45 - 13:00,6424.90,13952.20,5715.10,5715.10,1999.49,1999.49
18-10-2021,14,13:00 - 13:15,6273.80,14102.50,5550.20,5550.20,1999.17,1999.17
18-10-2021,14,13:15 - 13:30,6598.10,13943.40,5874.50,5874.50,1999.64,1999.64
18-10-2021,14,13:30 - 13:45,6998.40,13859.60,6248.50,6248.50,2197.12,2197.12
18-10-2021,14,13:45 - 14:00,7128.20,13664.40,6355.00,6355.00,2249.46,2249.46
18-10-2021,15,14:00 - 14:15,7195.50,13517.10,6366.80,6366.80,2379.72,2379.72
18-10-2021,15,14:15 - 14:30,7576.90,13104.80,6450.50,6450.50,2941.58,2941.58
18-10-2021,15,14:30 - 14:45,8023.10,12755.10,6894.00,6894.00,2947.13,2947.13
18-10-2021,15,14:45 - 15:00,8154.60,12416.30,6924.10,6924.10,3000.82,3000.82
18-10-2021,16,15:00 - 15:15,7966.70,12357.50,6732.50,6732.50,2949.84,2949.84
18-10-2021,16,15:15 - 15:30,7611.60,12025.70,6377.50,6377.50,2949.50,2949.50
18-10-2021,16,15:30 - 15:45,7676.20,11616.10,6263.26,6263.26,3051.02,3051.02
18-10-2021,16,15:45 - 16:00,7441.00,11198.90,6012.25,6012.25,3051.72,3051.72
18-10-2021,17,16:00 - 16:15,7434.20,11027.30,5916.50,5916.50,3147.77,3147.77
18-10-2021,17,16:15 - 16:30,7390.80,10784.50,5753.40,5753.40,3487.22,3487.22
18-10-2021,17,16:30 - 16:45,7602.90,10724.50,5874.87,5874.87,3500.70,3500.70
18-10-2021,17,16:45 - 17:00,7513.40,10885.00,5873.70,5873.70,3499.75,3499.75
18-10-2021,18,17:00 - 17:15,8333.50,10866.00,6168.50,6168.50,3800.17,3800.17
18-10-2021,18,17:15 - 17:30,8582.10,11531.10,6707.35,6707.35,3500.87,3500.87
18-10-2021,18,17:30 - 17:45,9116.30,11096.40,6719.90,6719.90,4800.33,4800.33
18-10-2021,18,17:45 - 18:00,9462.20,11160.10,7065.40,7065.40,4989.20,4989.20
18-10-2021,19,18:00 - 18:15,10151.10,11550.70,7440.60,7440.60,4980.54,4980.54
18-10-2021,19,18:15 - 18:30,10944.30,11056.60,7636.31,7636.31,5501.68,5501.68
18-10-2021,19,18:30 - 18:45,12111.30,11075.80,8468.40,8468.40,8499.27,8499.27
18-10-2021,19,18:45 - 19:00,12303.40,11255.80,8536.20,8536.20,8000.08,8000.08
18-10-2021,20,19:00 - 19:15,12515.90,11348.10,8645.40,8645.40,8500.82,8500.82
18-10-2021,20,19:15 - 19:30,12445.30,11558.10,8613.90,8613.90,6695.91,6695.91
18-10-2021,20,19:30 - 19:45,12241.70,11828.00,8402.30,8402.30,6695.23,6695.23
18-10-2021,20,19:45 - 20:00,12237.20,11896.50,8275.50,8275.50,6301.67,6301.67
18-10-2021,21,20:00 - 20:15,11673.60,12437.20,8260.90,8260.90,5343.19,5343.19
18-10-2021,21,20:15 - 20:30,11686.70,12563.00,8273.70,8273.70,5343.91,5343.91
18-10-2021,21,20:30 - 20:45,11718.40,12418.00,8115.52,8115.52,5502.34,5502.34
18-10-2021,21,20:45 - 21:00,11778.10,12437.00,8134.53,8134.53,5503.15,5503.15
18-10-2021,22,21:00 - 21:15,11492.80,12575.70,8272.30,8272.30,5500.04,5500.04
18-10-2021,22,21:15 - 21:30,11128.20,12582.60,8029.86,8029.86,5009.34,5009.34
18-10-2021,22,21:30 - 21:45,11149.50,12374.50,7923.00,7923.00,5197.27,5197.27
18-10-2021,22,21:45 - 22:00,11032.80,12554.30,7981.56,7981.56,5009.11,5009.11
18-10-2021,23,22:00 - 22:15,10537.10,12314.30,7677.50,7677.50,4980.68,4980.68
18-10-2021,23,22:15 - 22:30,10757.30,12106.30,7714.10,7714.10,5343.64,5343.64
18-10-2021,23,22:30 - 22:45,10369.40,11955.30,7405.16,7405.16,5009.17,5009.17
18-10-2021,23,22:45 - 23:00,10343.60,12056.30,7489.40,7489.40,4980.99,4980.99
18-10-2021,24,23:00 - 23:15,9932.90,11807.10,7135.10,7135.10,4980.75,4980.75
18-10-2021,24,23:15 - 23:30,9673.10,11761.20,6959.60,6959.60,4500.29,4500.29
18-10-2021,24,23:30 - 23:45,9517.10,11816.10,6884.50,6884.50,4252.85,4252.85
18-10-2021,24,23:45 - 24:00,9108.50,11742.10,6673.90,6673.90,3499.40,3499.40
19-10-2021,1,00:00 - 00:15,7614.00,9462.50,5497.30,5497.30,3487.43,3487.43
19-10-2021,1,00:15 - 00:30,7677.80,9577.80,5561.00,5561.00,3491.59,3491.59
19-10-2021,1,00:30 - 00:45,7498.40,9714.70,5382.90,5382.90,3389.05,3389.05
19-10-2021,1,00:45 - 01:00,7363.20,9833.70,5290.30,5290.30,3199.15,3199.15
19-10-2021,2,01:00 - 01:15,7615.10,10225.10,5545.60,5545.60,3199.08,3199.08
19-10-2021,2,01:15 - 01:30,7410.60,10459.10,5388.48,5388.48,3009.33,3009.33
19-10-2021,2,01:30 - 01:45,7195.90,10589.40,5271.20,5271.20,2999.26,2999.26
19-10-2021,2,01:45 - 02:00,6961.40,10582.50,5115.10,5115.10,2900.53,2900.53
19-10-2021,3,02:00 - 02:15,6617.90,10506.20,4891.60,4891.60,2859.48,2859.48
19-10-2021,3,02:15 - 02:30,6426.40,10234.30,4700.20,4700.20,2859.85,2859.85
19-10-2021,3,02:30 - 02:45,5947.30,10291.40,4229.40,4229.40,2809.12,2809.12
19-10-2021,3,02:45 - 03:00,5918.60,10358.40,4239.00,4239.00,2702.25,2702.25
19-10-2021,4,03:00 - 03:15,5874.80,9912.30,4373.89,4373.89,2500.40,2500.40
19-10-2021,4,03:15 - 03:30,5837.80,9956.40,4380.00,4380.00,2500.10,2500.10
19-10-2021,4,03:30 - 03:45,5837.30,9989.90,4369.51,4369.51,2500.17,2500.17
19-10-2021,4,03:45 - 04:00,5762.30,10030.50,4328.00,4328.00,2430.06,2430.06
19-10-2021,5,04:00 - 04:15,5945.30,10527.90,4645.10,4645.10,2201.26,2201.26
19-10-2021,5,04:15 - 04:30,6283.50,10617.90,4846.40,4846.40,2430.81,2430.81
19-10-2021,5,04:30 - 04:45,6467.40,10675.20,4897.79,4897.79,2500.89,2500.89
19-10-2021,5,04:45 - 05:00,6784.60,10490.20,4992.30,4992.30,2859.07,2859.07
19-10-2021,6,05:00 - 05:15,7077.40,9984.40,5083.90,5083.90,3000.00,3000.00
19-10-2021,6,05:15 - 05:30,7530.30,9959.40,5411.80,5411.80,3199.06,3199.06
19-10-2021,6,05:30 - 05:45,8145.10,10150.50,5929.12,5929.12,3486.92,3486.92
19-10-2021,6,05:45 - 06:00,8285.60,10380.50,6093.32,6093.32,3389.81,3389.81
19-10-2021,7,06:00 - 06:15,8733.70,10560.30,6690.10,6690.10,3729.26,3729.26
19-10-2021,7,06:15 - 06:30,9311.70,10961.10,7226.10,7226.10,3729.99,3729.99
19-10-2021,7,06:30 - 06:45,9701.80,11201.00,7394.30,7394.30,3729.94,3729.94
19-10-2021,7,06:45 - 07:00,9734.60,11300.70,7426.70,7426.70,3729.67,3729.67
19-10-2021,8,07:00 - 07:15,9973.70,11365.40,7564.00,7564.00,3850.35,3850.35
19-10-2021,8,07:15 - 07:30,9910.90,11422.70,7621.30,7621.30,3750.42,3750.42
19-10-2021,8,07:30 - 07:45,9305.80,11468.10,7377.39,7377.39,3620.71,3620.71
19-10-2021,8,07:45 - 08:00,8861.40,11522.60,7282.90,7282.90,3400.37,3400.37
19-10-2021,9,08:00 - 08:15,8263.20,11502.10,6831.80,6831.80,3051.06,3051.06
19-10-2021,9,08:15 - 08:30,8267.50,11593.10,6837.10,6837.10,3040.04,3040.04
19-10-2021,9,08:30 - 08:45,8724.00,11826.10,7284.00,7284.00,3075.28,3075.28
19-10-2021,9,08:45 - 09:00,8418.00,11997.60,6990.10,6990.10,3010.93,3010.93
19-10-2021,10,09:00 - 09:15,8366.20,11988.20,6849.90,6849.90,3010.51,3010.51
19-10-2021,10,09:15 - 09:30,8265.30,11998.40,6748.90,6748.90,3010.00,3010.00
19-10-2021,10,09:30 - 09:45,8617.00,11923.60,7097.20,7097.20,3051.53,3051.53
19-10-2021,10,09:45 - 10:00,8663.20,11878.60,7143.40,7143.40,3051.58,3051.58
19-10-2021,11,10:00 - 10:15,8636.90,11441.50,6735.00,6735.00,3010.69,3010.69
19-10-2021,11,10:15 - 10:30,8549.20,11555.20,6647.30,6647.30,3010.13,3010.13
19-10-2021,11,10:30 - 10:45,8717.50,11432.60,6753.80,6753.80,3051.14,3051.14
19-10-2021,11,10:45 - 11:00,9028.50,11857.30,7060.49,7060.49,3051.30,3051.30
19-10-2021,12,11:00 - 11:15,9203.20,11840.30,7316.60,7316.60,3075.75,3075.75
19-10-2021,12,11:15 - 11:30,9197.40,11816.90,7311.40,7311.40,3100.03,3100.03
19-10-2021,12,11:30 - 11:45,8977.80,11778.70,7095.27,7095.27,3051.95,3051.95
19-10-2021,12,11:45 - 12:00,8826.60,11688.20,6944.86,6944.86,3051.88,3051.88
19-10-2021,13,12:00 - 12:15,7941.10,12033.90,6540.10,6540.10,2899.54,2899.54
19-10-2021,13,12:15 - 12:30,7856.60,11984.10,6454.60,6454.60,2889.05,2889.05
19-10-2021,13,12:30 - 12:45,7900.90,11677.30,6400.80,6400.80,3000.05,3000.05
19-10-2021,13,12:45 - 13:00,7806.00,11570.30,6312.16,6312.16,2999.95,2999.95
19-10-2021,14,13:00 - 13:15,7636.40,11641.20,6127.30,6127.30,2900.11,2900.11
19-10-2021,14,13:15 - 13:30,7505.80,11605.80,6002.10,6002.10,2859.37,2859.37
19-10-2021,14,13:30 - 13:45,8125.50,11442.70,6383.40,6383.40,3010.62,3010.62
19-10-2021,14,13:45 - 14:00,8183.50,11488.40,6445.10,6445.10,3010.02,3010.02
19-10-2021,15,14:00 - 14:15,8548.90,11252.20,6652.99,6652.99,3051.48,3051.48
19-10-2021,15,14:15 - 14:30,8808.40,10989.00,6894.30,6894.30,3100.21,3100.21
19-10-2021,15,14:30 - 14:45,9235.10,10672.90,6957.20,6957.20,3389.93,3389.93
19-10-2021,15,14:45 - 15:00,9480.60,10529.10,7056.20,7056.20,3729.31,3729.31
19-10-2021,16,15:00 - 15:15,8758.80,10214.60,6495.90,6495.90,3302.90,3302.90
19-10-2021,16,15:15 - 15:30,8698.20,10062.10,6433.60,6433.60,3349.64,3349.64
19-10-2021,16,15:30 - 15:45,8760.70,9846.90,6378.00,6378.00,3389.71,3389.71
19-10-2021,16,15:45 - 16:00,8693.10,9860.40,6323.10,6323.10,3350.02,3350.02
19-10-2021,17,16:00 - 16:15,9148.60,9674.70,6401.74,6401.74,3620.93,3620.93
19-10-2021,17,16:15 - 16:30,9488.80,10037.80,6709.60,6709.60,3600.96,3600.96
19-10-2021,17,16:30 - 16:45,9700.90,10026.60,6896.50,6896.50,3729.43,3729.43
19-10-2021,17,16:45 - 17:00,9876.30,10113.30,7071.90,7071.90,3729.61,3729.61
19-10-2021,18,17:00 - 17:15,10606.40,10267.70,7489.70,7489.70,4342.00,4342.00
19-10-2021,18,17:15 - 17:30,10922.20,9926.90,7741.10,7741.10,5501.13,5501.13
19-10-2021,18,17:30 - 17:45,11363.50,9361.50,7799.20,7799.20,6695.38,6695.38
19-10-2021,18,17:45 - 18:00,11744.90,9457.20,8075.60,8075.60,6695.65,6695.65
19-10-2021,19,18:00 - 18:15,12175.00,10227.20,8555.40,8555.40,5500.97,5500.97
19-10-2021,19,18:15 - 18:30,12849.90,10215.80,8850.80,8850.80,6695.02,6695.02
19-10-2021,19,18:30 - 18:45,13395.50,10093.60,9399.80,9399.80,9000.68,9000.68
19-10-2021,19,18:45 - 19:00,13464.90,10248.60,9361.80,9361.80,6695.47,6695.47
19-10-2021,20,19:00 - 19:15,13622.80,10172.40,9501.90,9501.90,6695.97,6695.97
19-10-2021,20,19:15 - 19:30,13438.50,10231.40,9316.90,9316.90,6695.44,6695.44
19-10-2021,20,19:30 - 19:45,13154.60,10291.40,9033.80,9033.80,6499.49,6499.49
19-10-2021,20,19:45 - 20:00,13093.20,10286.80,8837.30,8837.30,6499.40,6499.40
19-10-2021,21,20:00 - 20:15,13042.10,10185.30,8620.00,8620.00,6499.46,6499.46
19-10-2021,21,20:15 - 20:30,12829.40,10303.10,8516.60,8516.60,6499.10,6499.10
19-10-2021,21,20:30 - 20:45,12490.20,10297.70,8365.60,8365.60,5504.58,5504.58
19-10-2021,21,20:45 - 21:00,12144.30,10360.70,8328.59,8328.59,5500.78,5500.78
19-10-2021,22,21:00 - 21:15,12511.80,10304.10,8353.50,8353.50,6695.10,6695.10
19-10-2021,22,21:15 - 21:30,12527.40,10265.70,8304.20,8304.20,6695.00,6695.00
19-10-2021,22,21:30 - 21:45,12390.40,10232.70,8181.50,8181.50,6499.10,6499.10
19-10-2021,22,21:45 - 22:00,12049.30,10134.90,7932.80,7932.80,5999.45,5999.45
19-10-2021,23,22:00 - 22:15,11749.40,10083.30,7785.70,7785.70,6499.03,6499.03
19-10-2021,23,22:15 - 22:30,11630.70,9995.30,7736.90,7736.90,6499.49,6499.49
19-10-2021,23,22:30 - 22:45,11281.20,9868.40,7465.10,7465.10,5504.39,5504.39
19-10-2021,23,22:45 - 23:00,11213.90,9752.30,7321.50,7321.50,6000.30,6000.30
19-10-2021,24,23:00 - 23:15,10770.30,9644.00,7178.80,7178.80,5504.02,5504.02
19-10-2021,24,23:15 - 23:30,10525.20,9599.00,7133.80,7133.80,5501.61,5501.61
19-10-2021,24,23:30 - 23:45,10303.00,9668.00,7100.70,7100.70,5394.78,5394.78
19-10-2021,24,23:45 - 24:00,10006.90,9665.90,6793.60,6793.60,4980.50,4980.50
20-10-2021,1,00:00 - 00:15,10947.00,9894.10,7458.60,7458.60,3998.61,3998.61
20-10-2021,1,00:15 - 00:30,10795.60,9910.10,7314.20,7314.20,3998.45,3998.45
20-10-2021,1,00:30 - 00:45,10723.10,10154.90,7242.50,7242.50,3969.14,3969.14
20-10-2021,1,00:45 - 01:00,10593.40,10182.80,7163.78,7163.78,3620.71,3620.71
20-10-2021,2,01:00 - 01:15,10880.30,10425.50,7467.70,7467.70,3998.20,3998.20
20-10-2021,2,01:15 - 01:30,10460.70,10466.50,7076.70,7076.70,3500.90,3500.90
20-10-2021,2,01:30 - 01:45,10380.20,10760.20,7204.10,7204.10,3498.58,3498.58
20-10-2021,2,01:45 - 02:00,10168.30,10944.30,7017.00,7017.00,3363.27,3363.27
20-10-2021,3,02:00 - 02:15,9808.40,11091.80,6843.50,6843.50,3075.40,3075.40
20-10-2021,3,02:15 - 02:30,9699.90,11174.20,6740.10,6740.10,3051.52,3051.52
20-10-2021,3,02:30 - 02:45,9153.00,11029.30,6400.30,6400.30,3010.43,3010.43
20-10-2021,3,02:45 - 03:00,9139.50,11232.30,6523.00,6523.00,3000.50,3000.50
20-10-2021,4,03:00 - 03:15,9116.50,11269.60,6461.00,6461.00,3000.94,3000.94
20-10-2021,4,03:15 - 03:30,9081.80,11297.70,6470.10,6470.10,3000.71,3000.71
20-10-2021,4,03:30 - 03:45,8982.90,11548.60,6512.50,6512.50,2998.87,2998.87
20-10-2021,4,03:45 - 04:00,9170.20,11690.50,6699.80,6699.80,2999.18,2999.18
20-10-2021,5,04:00 - 04:15,9607.20,12150.50,7011.20,7011.20,2950.90,2950.90
20-10-2021,5,04:15 - 04:30,9886.30,11965.60,7188.00,7188.00,3000.47,3000.47
20-10-2021,5,04:30 - 04:45,10188.20,12073.60,7355.10,7355.10,3010.42,3010.42
20-10-2021,5,04:45 - 05:00,10636.40,11977.50,7594.80,7594.80,3051.92,3051.92
20-10-2021,6,05:00 - 05:15,10504.30,11739.00,7526.00,7526.00,3075.15,3075.15
20-10-2021,6,05:15 - 05:30,10885.90,12006.10,7813.30,7813.30,3051.76,3051.76
20-10-2021,6,05:30 - 05:45,11667.90,11896.40,8381.60,8381.60,3495.55,3495.55
20-10-2021,6,05:45 - 06:00,12118.80,11805.50,8599.50,8599.50,3650.89,3650.89
20-10-2021,7,06:00 - 06:15,11777.60,11537.00,8565.60,8565.60,3979.77,3979.77
20-10-2021,7,06:15 - 06:30,12401.10,11556.40,8784.20,8784.20,4154.00,4154.00
20-10-2021,7,06:30 - 06:45,12854.50,11871.80,9080.12,9080.12,4170.96,4170.96
20-10-2021,7,06:45 - 07:00,13305.80,11861.80,9187.70,9187.70,4800.26,4800.26
20-10-2021,8,07:00 - 07:15,13387.20,11771.30,9139.00,9139.00,4800.39,4800.39
20-10-2021,8,07:15 - 07:30,13182.50,11801.90,9169.60,9169.60,4800.06,4800.06
20-10-2021,8,07:30 - 07:45,12705.60,11614.10,8873.89,8873.89,4500.10,4500.10
20-10-2021,8,07:45 - 08:00,11831.90,11696.10,8593.20,8593.20,3800.95,3800.95
20-10-2021,9,08:00 - 08:15,11144.40,11694.80,8488.90,8488.90,3520.41,3520.41
20-10-2021,9,08:15 - 08:30,10473.80,11819.70,8207.70,8207.70,3085.95,3085.95
20-10-2021,9,08:30 - 08:45,10722.50,12010.60,8321.60,8321.60,3487.49,3487.49
20-10-2021,9,08:45 - 09:00,10774.30,12128.10,8477.50,8477.50,3145.92,3145.92
20-10-2021,10,09:00 - 09:15,10589.80,11778.20,8173.50,8173.50,3146.65,3146.65
20-10-2021,10,09:15 - 09:30,10511.70,11730.10,8095.40,8095.40,3145.95,3145.95
20-10-2021,10,09:30 - 09:45,10718.70,11619.10,8404.00,8404.00,3149.81,3149.81
20-10-2021,10,09:45 - 10:00,10703.90,11429.50,8291.00,8291.00,3200.72,3200.72
20-10-2021,11,10:00 - 10:15,10133.50,11025.10,7399.10,7399.10,3144.31,3144.31
20-10-2021,11,10:15 - 10:30,10346.00,10989.30,7615.82,7615.82,3147.06,3147.06
20-10-2021,11,10:30 - 10:45,10472.60,10943.80,7642.56,7642.56,3147.70,3147.70
20-10-2021,11,10:45 - 11:00,10559.20,11062.40,7732.17,7732.17,3147.17,3147.17
20-10-2021,12,11:00 - 11:15,11030.60,11287.20,8197.60,8197.60,3149.59,3149.59
20-10-2021,12,11:15 - 11:30,10968.20,11399.30,8136.70,8136.70,3148.20,3148.20
20-10-2021,12,11:30 - 11:45,10806.30,11324.20,8075.20,8075.20,3148.30,3148.30
20-10-2021,12,11:45 - 12:00,10902.40,11195.70,8161.70,8161.70,3151.16,3151.16
20-10-2021,13,12:00 - 12:15,10572.20,11628.80,8074.40,8074.40,3010.78,3010.78
20-10-2021,13,12:15 - 12:30,10417.80,11540.20,8014.80,8014.80,3014.19,3014.19
20-10-2021,13,12:30 - 12:45,10424.20,11301.20,8043.77,8043.77,3051.95,3051.95
20-10-2021,13,12:45 - 13:00,10232.80,11288.70,7863.03,7863.03,3051.35,3051.35
20-10-2021,14,13:00 - 13:15,10220.90,11471.70,7829.20,7829.20,3050.46,3050.46
20-10-2021,14,13:15 - 13:30,10282.20,11447.70,7871.82,7871.82,3051.37,3051.37
20-10-2021,14,13:30 - 13:45,10707.40,11397.80,8216.40,8216.40,3199.80,3199.80
20-10-2021,14,13:45 - 14:00,11034.80,11220.70,8239.29,8239.29,3600.41,3600.41
20-10-2021,15,14:00 - 14:15,11276.60,11250.20,8376.43,8376.43,3620.89,3620.89
20-10-2021,15,14:15 - 14:30,11457.10,11059.20,8391.88,8391.88,4009.19,4009.19
20-10-2021,15,14:30 - 14:45,11734.20,10959.40,8448.60,8448.60,4830.00,4830.00
20-10-2021,15,14:45 - 15:00,11846.20,10799.20,8548.30,8548.30,5500.01,5500.01
20-10-2021,16,15:00 - 15:15,11143.90,10604.30,8101.50,8101.50,3979.28,3979.28
20-10-2021,16,15:15 - 15:30,11060.90,10466.50,8027.90,8027.90,3800.58,3800.58
20-10-2021,16,15:30 - 15:45,11202.10,10254.40,8003.20,8003.20,3979.81,3979.81
20-10-2021,16,15:45 - 16:00,11302.20,10171.60,7958.46,7958.46,4000.92,4000.92
20-10-2021,17,16:00 - 16:15,11640.90,9951.80,7941.10,7941.10,4570.11,4570.11
20-10-2021,17,16:15 - 16:30,12144.70,9925.60,8206.05,8206.05,5000.56,5000.56
20-10-2021,17,16:30 - 16:45,12501.90,9902.00,8222.50,8222.50,5520.33,5520.33
20-10-2021,17,16:45 - 17:00,12639.70,9976.30,8300.30,8300.30,5520.44,5520.44
20-10-2021,18,17:00 - 17:15,13522.10,10454.20,9133.50,9133.50,5560.98,5560.98
20-10-2021,18,17:15 - 17:30,13612.20,10099.50,8974.90,8974.90,6695.12,6695.12
20-10-2021,18,17:30 - 17:45,13795.10,9708.80,9026.00,9026.00,8999.85,8999.85
20-10-2021,18,17:45 - 18:00,14132.20,9527.30,8934.00,8934.00,12786.08,12786.08
20-10-2021,19,18:00 - 18:15,14478.50,9723.20,9346.00,9346.00,10000.21,10000.21
20-10-2021,19,18:15 - 18:30,14975.60,9914.30,9573.70,9573.70,10000.45,10000.45
20-10-2021,19,18:30 - 18:45,15694.80,10026.70,9709.10,9709.10,20000.00,20000.00
20-10-2021,19,18:45 - 19:00,15790.50,9997.70,9680.10,9680.10,20000.00,20000.00
20-10-2021,20,19:00 - 19:15,15999.60,10038.80,9727.20,9727.20,20000.00,20000.00
20-10-2021,20,19:15 - 19:30,15872.50,10159.80,9848.19,9848.19,20000.00,20000.00
20-10-2021,20,19:30 - 19:45,15730.40,10243.70,9926.80,9926.80,20000.00,20000.00
20-10-2021,20,19:45 - 20:00,15792.90,10281.30,9964.40,9964.40,12000.78,12000.78
20-10-2021,21,20:00 - 20:15,15412.10,10443.40,9932.70,9932.70,9000.76,9000.76
20-10-2021,21,20:15 - 20:30,15094.10,10721.30,9852.30,9852.30,6695.16,6695.16
20-10-2021,21,20:30 - 20:45,14546.60,10757.50,9616.30,9616.30,6000.82,6000.82
20-10-2021,21,20:45 - 21:00,14312.00,10883.50,9520.50,9520.50,5560.46,5560.46
20-10-2021,22,21:00 - 21:15,14228.30,11009.20,9641.80,9641.80,5560.44,5560.44
20-10-2021,22,21:15 - 21:30,14270.20,10971.30,9629.20,9629.20,5560.76,5560.76
20-10-2021,22,21:30 - 21:45,14713.90,10970.70,9932.90,9932.90,6695.77,6695.77
20-10-2021,22,21:45 - 22:00,14217.60,10772.40,9473.70,9473.70,5650.69,5650.69
20-10-2021,23,22:00 - 22:15,14162.50,10780.10,9523.00,9523.00,6695.08,6695.08
20-10-2021,23,22:15 - 22:30,14020.40,10721.20,9455.70,9455.70,6695.31,6695.31
20-10-2021,23,22:30 - 22:45,13849.70,10667.60,9232.60,9232.60,5999.25,5999.25
20-10-2021,23,22:45 - 23:00,13737.30,10764.60,9136.90,9136.90,5560.30,5560.30
20-10-2021,24,23:00 - 23:15,13633.80,10318.70,9033.80,9033.80,6520.33,6520.33
20-10-2021,24,23:15 - 23:30,13490.40,10526.70,9082.70,9082.70,5560.91,5560.91
20-10-2021,24,23:30 - 23:45,13413.80,10445.60,9074.00,9074.00,6499.45,6499.45
20-10-2021,24,23:45 - 24:00,12911.70,10427.50,8510.90,8510.90,5560.02,5560.02
21-10-2021,1,00:00 - 00:15,11319.80,9485.50,8140.50,8140.50,6000.10,6000.10
21-10-2021,1,00:15 - 00:30,11217.10,9335.50,7890.50,7890.50,6000.24,6000.24
21-10-2021,1,00:30 - 00:45,11134.50,9441.90,7876.90,7876.90,6000.06,6000.06
21-10-2021,1,00:45 - 01:00,10958.20,9529.70,7868.20,7868.20,5502.53,5502.53
21-10-2021,2,01:00 - 01:15,11038.00,9737.70,7972.32,7972.32,5501.31,5501.31
21-10-2021,2,01:15 - 01:30,11082.70,9841.70,8013.30,8013.30,5467.98,5467.98
21-10-2021,2,01:30 - 01:45,10875.40,10069.70,7863.80,7863.80,5000.06,5000.06
21-10-2021,2,01:45 - 02:00,10619.00,10280.70,7700.30,7700.30,4169.30,4169.30
21-10-2021,3,02:00 - 02:15,10515.30,10421.80,7655.10,7655.10,4009.99,4009.99
21-10-2021,3,02:15 - 02:30,10404.20,10548.20,7686.20,7686.20,3979.77,3979.77
